Name,Year,Self,Post,RDA,PSA,CSA,PatRD,CitPat,Q,RDInt,Process,Leverage,Capint,Inter,ROA,Industry
双葉電子工業,2005,0.090909091,0.181818182,0.121211674,6.123e-4,0.001738482,0.005051492,2.839266002,0.125893284,0.041028998,1.844629638,0.15121687,14.38835543,0.596868359,0.016712668,Electric
双葉電子工業,2006,0.071428571,0.071428571,0.124671154,5.18659e-4,0.001355633,0.004160216,2.613727831,0.118387501,0.037130181,1.517620462,0.13380298,15.87167574,0.592559652,0.027817764,Electric
双葉電子工業,2007,0.428571429,0.285714286,0.129305069,5.02975e-4,0.001069355,0.003889832,2.126060748,NA,0.032750159,1.400638326,0.114257899,15.15548734,0.581125155,0.024941846,Electric
双葉電子工業,2008,0.111111111,0.111111111,0.142647315,4.87229e-4,9.34437e-4,0.003415619,1.9178609,NA,0.032611046,1.123237876,0.09253265,13.32925667,0.580219281,0.006166453,Electric
双葉電子工業,2009,NA,NA,0.16508831,4.39008e-4,8.17608e-4,0.002659233,1.862397764,NA,0.039716943,0.715444632,0.089174507,13.6327958,0.537506459,-0.051832317,Electric
双葉電子工業,2010,0,0.285714286,0.186017725,4.76308e-4,7.74396e-4,0.002560553,1.625829254,NA,0.034297358,0.885539498,0.101194487,11.54303629,0.523655417,-0.121027735,Electric
双葉電子工業,2011,NA,NA,0.191391466,4.57941e-4,6.2277e-4,0.002392691,1.359936413,NA,0.034998707,0.641147265,0.087136296,9.271300053,0.520779473,-0.002081281,Electric
双葉電子工業,2012,0,0,0.191790588,5.32455e-4,6.28358e-4,0.002776231,1.18011546,NA,0.032927372,0.381017821,0.096192273,8.39684554,0.502309192,0.001131838,Electric
双葉電子工業,2013,NA,NA,0.19045283,5.10019e-4,4.97007e-4,0.002677928,0.974487797,NA,0.038261618,0.369580637,0.117657034,8.981573613,0.530998279,-0.034995252,Electric
双葉電子工業,2014,NA,NA,0.177941954,4.69672e-4,3.79396e-4,0.002639467,0.80778827499999994,NA,0.029401709,0.3756982,0.091628607,10.06680826,0.571390831,0.022438171,Electric
双葉電子工業,2015,NA,NA,0.16234224,4.47714e-4,2.74487e-4,0.002757842,0.613085527,NA,0.024935487,0.678473269,0.095754019,11.85719755,0.598223578,0.014143039,Electric
双葉電子工業,2016,NA,NA,0.18338436,4.56822e-4,2.44833e-4,0.002491063,0.535949263,NA,0.028368896,0.549649792,0.116688993,10.50943396,0.615967349,-0.005953032,Electric
古野電気,1998,0.394366197,0.225352113,NA,0.002911147,0.011088638,NA,3.809027546,NA,NA,0.63848706,0.659611968,8.508421053,0.444810544,0.043904396,Electric
古野電気,1999,0.232876712,0.232876712,NA,0.002913044,0.011617813,NA,3.988203767,NA,NA,0.569210352,0.668320214,NA,0.476542105,0.025568492,Electric
古野電気,2000,0.314814815,0.259259259,NA,0.002799531,0.011091203000000001,NA,3.961806911,NA,NA,0.62919708,0.63738158,NA,0.460580697,0.017031809,Electric
古野電気,2001,0.360902256,0.165413534,0.13483677,0.003436912,0.015294622,0.025489429,4.450105412,NA,0.053445252,0.78540146,0.660978792,9.118605958,0.44096164,-0.040809303,Electric
古野電気,2002,0.189189189,0.364864865,0.244386155,0.003271247,0.014932891,0.013385564,4.564893103,NA,0.049523022,1.120371599,0.650113929,10.63080408,0.485019114,0.013465638,Electric
古野電気,2003,0.317073171,0.329268293,0.32205179,0.003690475,0.014120528,0.011459261,3.826208492,NA,0.045672439,1.117053749,0.644416649,9.858089453,0.517121309,0.040580919,Electric
古野電気,2004,0.326530612,0.306122449,0.364603521,0.003666567,0.013736456,0.010056312,3.746408173,NA,0.042577374,1.069542137,0.61714566,9.509544008,0.526621787,0.057558725,Electric
古野電気,2005,0.195121951,0.268292683,0.402400368,0.003281183,0.010992602,0.008154027,3.350194227,0.272488435,0.044742007,1.213669542,0.593249843,9.777834265,0.527245494,0.060050094,Electric
古野電気,2006,0.263157895,0.280701754,0.4371864,0.003103237,0.009728553,0.007098201,3.134969586,0.093588691,0.046704871,1.495421367,0.549180226,10.45823612,0.559935219,0.057577763,Electric
古野電気,2007,0.514705882,0.102941176,0.468863709,0.003308418,0.009094753,0.007056247,2.748972966,0.367772945,0.046976553,1.646184472,0.518831367,10.20338983,0.579032732,0.053615305,Electric
古野電気,2008,0.326086957,0.152173913,0.501910827,0.003537545,0.008344164,0.007048155,2.358744166,NA,0.040898991,1.27422352,0.543871067,8.714580752,0.604458809,0.068856727,Electric
古野電気,2009,0.397058824,0.161764706,0.670789354,0.004255769,0.010207138,0.006344419,2.398423934,NA,0.069406862,1.11003451,0.561524785,7.474358974,0.612125364,0.03531242,Electric
古野電気,2010,0.709090909,0.036363636,0.820711862,0.005119877,0.011169054,0.006238337,2.181508283,NA,0.058681086,0.947571011,0.558530938,6.919240789,0.563571177,0.01407485,Electric
古野電気,2011,0.222222222,0.111111111,0.907474826,0.005312866,0.009823672,0.00585456,1.849034514,NA,0.060387391,0.90642421,0.539842334,6.307992895,0.608417883,0.01483272,Electric
古野電気,2012,0.666666667,0.166666667,1.06624777,0.006455695,0.009736466,0.006054592,1.508198017,NA,0.064463131,0.76108309,0.576961757,5.920287253,0.590905563,0.007501835,Electric
古野電気,2013,0,0,1.039083452,0.00639429,0.008268267,0.006153779,1.293070339,NA,0.060498569,0.750730024,0.52253963,6.355690332,0.590307939,0.028759357,Electric
古野電気,2014,NA,NA,1.026227491,0.005860228,0.006062046,0.005710457,1.034438551,NA,0.069212064,0.60751261,0.525301596,6.416431594,0.6144107,0.029148038,Electric
古野電気,2015,NA,NA,1.095475465,0.005925919,0.004908622,0.00540945,0.828330865,NA,0.052799944,0.817228564,0.554794439,6.889078498,0.634692786,5.96694e-4,Electric
古野電気,2016,NA,NA,1.164452269,0.00517799,0.003835184,0.004446717,0.740670447,NA,0.053343736,0.511547651,0.53377345,6.230636833,0.632824342,0.04266925,Electric
太陽誘電,1998,0.065989848,0.578680203,0.030033042,0.002276197,0.008119988,0.07578977,3.567347955,0.766931533,0.029759898,0.616477403,0.294623185,6.541991786,0.546086139,0.075338007,Electric
太陽誘電,1999,0.13836478,0.540880503,0.062072508,0.001943916,0.007359074,0.031316851,3.785696569,5.559153471,0.034257628,0.559360206,0.283148448,6.646810956,0.578246694,0.057824617,Electric
太陽誘電,2000,0.074766355,0.252336449,0.08802536,0.001739717,0.006600033,0.019763821,3.793738399,2.860933316,0.03096113,0.443400739,0.322484048,6.331770955,0.606749141,0.125237401,Electric
太陽誘電,2001,0.115942029,0.31884058,0.121965708,0.001345312,0.00498183,0.011030246,3.703104228,1.148569066,0.039160876,0.346759102,0.383718778,6.849742432,0.620062118,0.132627838,Electric
太陽誘電,2002,0.094594595,0.283783784,0.15725229,0.001236225,0.004576383,0.007861413,3.701900435,0.528471476,0.054440111,0.387880077,0.312249789,7.527668735,0.648388433,0.038029842,Electric
太陽誘電,2003,0.065359477,0.424836601,0.201694925,0.001188122,0.004713823,0.00589069,3.967455844,0.597820493,0.051963935,0.337401659,0.286733178,6.28617567,0.666079026,0.027393997,Electric
太陽誘電,2004,0.238095238,0.158730159,0.255433635,0.001271484,0.004399332,0.004977748,3.45999734,0.49602154,0.048387294,0.384903253,0.343150083,5.255147144,0.633639058,-0.002593603,Electric
太陽誘電,2005,0.213114754,0.229508197,0.283025643,0.001208068,0.003863136,0.004268404,3.197780416,0.894516752,0.044010078,0.596470338,0.331723452,5.651362576,0.58242964,-6.54947e-4,Electric
太陽誘電,2006,0.333333333,0.185185185,0.282725093,0.001103628,0.003059029,0.003903537,2.771793698,1.114920933,0.038040303,0.587259738,0.313466827,5.160866911,0.696149331,0.030042651,Electric
太陽誘電,2007,0.324074074,0.388888889,0.28338307,0.001115998,0.002976703,0.003938125,2.667300945,0.76260316,0.037097306,0.546807244,0.344433615,5.6173051450000004,0.705242079,0.079194901,Electric
太陽誘電,2008,0.281818182,0.236363636,0.313070414,0.001268762,0.003173163,0.00405264,2.500991867,NA,0.037301594,0.452005944,0.382312549,6.486454243,0.697663194,0.063275713,Electric
太陽誘電,2009,0.254901961,0.274509804,0.4031305,0.001511337,0.003486233,0.003749003,2.306720763,0.649787841,0.04563445,0.450651611,0.381519709,6.787103788,0.68447361,-0.072774128,Electric
太陽誘電,2010,0.269230769,0.230769231,0.43138192400000003,0.00159379,0.003361811,0.003694615,2.109318822,0.650972295,0.039337728,0.475654795,0.410799582,6.165900426,0.739802749,0.001810789,Electric
太陽誘電,2011,0.36,0.19,0.494105597,0.002303858,0.005113636,0.004662684,2.219596618,0.073168724,0.040280227,0.452689222,0.423216675,5.889616031,0.77071877,-0.016509093,Electric
太陽誘電,2012,0.32,0.24,0.626751615,0.003211823,0.006252954,0.005124555,1.946854799,0.567639193,0.043896733,0.314810884,0.499182101,6.425960232,0.756114149,-0.070152211,Electric
太陽誘電,2013,0.333333333,0.333333333,0.569121368,0.003320005,0.005249995,0.005833562,1.581321615,1.038350775,0.035458235,0.333573885,0.487523839,6.827458373,0.784109112,0.0171644,Electric
太陽誘電,2014,NA,NA,0.520314401,0.002912896,0.00384464,0.005598338,1.319868601,0.823857204,0.035313271,0.340747973,0.480779173,6.318040767,0.822857335,0.041002278,Electric
太陽誘電,2015,0,0,0.454940041,0.002522484,0.002647679,0.005544651,1.049631463,0.759382692,0.036271164,0.511864838,0.431701914,6.049830249,0.858922477,0.056186759,Electric
太陽誘電,2016,NA,NA,0.465810987,0.002557553,0.002014988,0.005490537,0.787858029,0.524235763,0.03753978,0.378146623,0.428489455,6.210366826,0.896378726,0.068127282,Electric
安川電機,1998,0.2265625,0.348958333,0.146432203,0.011312426,0.038892658,0.077253674,3.438047678,0.116835076,0.023588927,1.100250949,0.819654851,NA,0.32194027,0.039194785,Electric
安川電機,1999,0.268456376,0.285234899,0.317342677,0.011823236,0.04206918,0.037257,3.558178112,3.63641129,0.027460135,1.127469275,0.824092199,NA,0.307240489,-0.00605714,Electric
安川電機,2000,0.259868421,0.286184211,0.256167792,0.009785679,0.034411134,0.03820027,3.516478937,3.157172393,0.002466891,1.493147159,0.810091644,7.143092467,0.313847653,-0.002926137,Electric
安川電機,2001,0.226544622,0.327231121,0.463956698,0.011583435,0.041813139,0.024966629,3.609735742,1.565692278,0.030116361,1.057718294,0.802354179,7.523193577,0.353398379,0.026708895,Electric
安川電機,2002,0.199507389,0.42364532,0.920076586,0.019925352,0.065036734,0.021656188,3.264019386,2.032275487,0.034498242,1.969757416,0.831160471,10.40216216,0.408316757,-0.080563608,Electric
安川電機,2003,0.1775,0.3725,1.347807469,0.027766165,0.0821776,0.020600988,2.959630868,7.102234325,0.030714943,1.725757673,0.853317175,10.25660622,0.386483833,-0.003572601,Electric
安川電機,2004,0.234042553,0.391489362,1.260334718,0.021814966,0.060168748,0.017308867,2.758140843,4.174454591,0.028785949,1.890225854,0.835980467,10.5064833,0.374399818,0.044386183,Electric
安川電機,2005,0.28515625,0.28125,1.166253233,0.018246832,0.046769804,0.015645686,2.563173865,7.825555146,0.024992329,2.068266632,0.833213462,10.35879265,0.420699901,0.036244444,Electric
安川電機,2006,0.260536398,0.249042146,0.890849424,0.012349157,0.030933396,0.013862228,2.504899291,5.984264705,0.025000232,2.393089098,0.777288881,11.09504772,0.468693194,0.067729006,Electric
安川電機,2007,0.291512915,0.287822878,0.605663057,0.007869275,0.018651339,0.012992827,2.370147075,3.789001031,0.022812091,1.90171904,0.684299729,10.60315293,0.457212084,0.109718867,Electric
安川電機,2008,0.32173913,0.234782609,0.531199873,0.006497851,0.014495283,0.012232402,2.230781167,0.087857485,0.025470343,1.594657879,0.631905977,10.14064934,0.50089583,0.118583294,Electric
安川電機,2009,0.294520548,0.184931507,0.604367589,0.006337967,0.01393422,0.01048694,2.19853173,1.226381431,0.027706003,1.44571156,0.58884995,9.457284651,0.517243447,0.063533927,Electric
安川電機,2010,0.336734694,0.209183673,0.691966104,0.007382048,0.0155835,0.010668222,2.110999517,1.514763157,0.037795381,1.648556066,0.613944192,9.737279843,0.482906858,-0.038775248,Electric
安川電機,2011,0.365384615,0.243589744,0.705903129,0.007929101,0.01533436,0.011232563,1.933934149,0.924251028,0.032757616,1.511881016,0.629511629,9.45528757,0.512361587,0.045579265,Electric
安川電機,2012,0.333333333,0.222222222,0.71063571699999994,0.007609647,0.012860772,0.010708225,1.690061526,1.209953282,0.033857465,1.529789264,0.625515996,9.640916808,0.534308442,0.055014477,Electric
安川電機,2013,0.166666667,0.083333333,0.710774998,0.007567678,0.011093371,0.010647079,1.465888422,3.184069444,0.034573414,1.714465354,0.61170575,9.054512183,0.537809738,0.04008026,Electric
安川電機,2014,NA,NA,0.649388803,0.005605844,0.0072445849999999996,0.008632493,1.292327069,2.208757251,0.038597794,1.639363455,0.589223097,9.023554043,0.587146904,0.075525835,Electric
安川電機,2015,NA,NA,0.607314794,0.004278348,0.004777313,0.007044696,1.116625639,1.978613529,0.038277859,1.492134186,0.548715241,11.54579077,0.639522882,0.088646463,Electric
安川電機,2016,NA,NA,0.615757955,0.003198908,0.003390637,0.005195073,1.059935818,2.167380078,0.04089627,1.256854918,0.507668666,10.90620087,0.670536887,0.094240669,Electric
小野測器,1998,0.028571429,0.442857143,0.07832113,0.002267549,0.009556816,0.028951948,4.214601453,0.017357479,0.065222125,0.333613681,0.362072547,13.2515625,0.237859321,0.014750488,Electric
小野測器,1999,0,0.333333333,0.180072717,0.00215103,0.008720725,0.011945339,4.05420933,NA,0.097686028,0.353938884,0.36717208,12.93623639,0.186466977,-0.044186255,Electric
小野測器,2000,0.55,0.25,0.330768524,0.002430285,0.010003162,0.007347388,4.116045058,NA,0.107426203,0.289038408,0.416522811,13.23913043,0.159817025,-0.107127004,Electric
小野測器,2001,0.181818182,0.590909091,0.45489595,0.002785707,0.011936135,0.006123834,4.284777367,NA,0.055728814,0.318474909,0.515850289,13.94699647,0.148067797,-0.097563426,Electric
小野測器,2002,0.222222222,0.111111111,0.464618633,0.002529601,0.009497553,0.005444468,3.754565215,NA,0.057455995,0.312307261,0.50948125,13.61469534,0.143739621,0.018820636,Electric
小野測器,2003,0.323529412,0.529411765,0.421656098,0.002561249,0.008801367,0.006074261,3.436357077,0.21762571,0.056876278,0.247546958,0.429827373,12.27708703,0.211975971,0.07688081,Electric
小野測器,2004,0.142857143,0.380952381,0.449980382,0.003239902,0.008546844,0.007200097,2.637994334,0.884229284,0.070963318,0.365433137,0.306410721,14.89350181,0.163924123,0.124437316,Electric
小野測器,2005,0.117647059,0.411764706,0.459210552,0.002861274,0.007221535,0.006230855,2.523887637,0.927679498,0.070035213,0.425007009,0.312567283,16.58558559,0.18484154,0.103206178,Electric
小野測器,2006,0.378378378,0.162162162,0.48289539,0.00320681,0.007741854,0.006640796,2.414191829,0.959810029,0.073082754,0.405803196,0.303380823,16.60416667,0.166239741,0.113036488,Electric
小野測器,2007,0.5,0.289473684,0.532918958,0.003741357,0.008396724,0.007020498,2.2442992,0.664572033,0.08536768,0.321979254,0.344726324,21.20034247,0.15930308,0.10412758,Electric
小野測器,2008,0.416666667,0,0.58113262,0.003714142,0.00718252,0.006391212,1.933830337,0.199849947,0.087756255,0.232408186,0.32542471,20.16582915,0.196783641,0.107841111,Electric
小野測器,2009,0.533333333,0.066666667,0.750507345,0.004417737,0.007944397,0.005886334,1.7982958,0.547684589,0.121676813,0.163302495,0.258472268,20.13869863,0.120058565,-0.072463768,Electric
小野測器,2010,0.454545455,0.272727273,0.838006433,0.005054213,0.008051577,0.006031234,1.593042809,0.377089734,0.15764834,0.171853098,0.282363504,19.33161512,0.147740882,-0.032545873,Electric
小野測器,2011,0.25,0.125,0.811404206,0.005059709,0.006768412,0.006235744,1.337707794,0.11292148,0.111497276,0.138631904,0.268021577,18.82716049,0.123520571,0.043153708,Electric
小野測器,2012,0.75,0,0.77028684,0.004964269,0.005891583,0.006444701,1.186797847,0.351652354,0.10259454,0.168488926,0.213119231,19.67391304,0.170510429,0.083456224,Electric
小野測器,2013,NA,NA,0.744702383,0.004183275,0.004319862,0.005617378,1.032650792,0.452213291,0.10825483,0.235632184,0.267800972,21.90828924,0.21650966,0.087312935,Electric
小野測器,2014,NA,NA,0.756978944,0.004398243,0.003665532,0.005810258,0.83340831,0.597465136,0.116153908,0.301373703,0.293073144,25.12084063,0.252550406,0.050610663,Electric
小野測器,2015,NA,NA,0.831211154,0.004827652,0.003039096,0.005807973,0.629518583,0.491916983,0.125853146,0.329828988,0.318376937,24.69296741,0.175054376,0.032895034,Electric
小野測器,2016,NA,NA,0.911736213,0.004118827,0.002457673,0.004517565,0.596692279,0.556181399,0.113302368,0.320437342,0.325315219,23.87731092,0.116652707,0.018936398,Electric
山洋電気,1998,0.115384615,0.596153846,0.083562928,0.00174435,0.006558625,0.020874688,3.759924943,0.063747948,0.052900349,0.486197124,0.466814795,12.20108108,0.273528248,0.036850617,Electric
山洋電気,1999,0.045454545,0.522727273,0.166980151,0.002046124,0.007970314,0.012253698,3.89532209,0.017955276,0.058724259,0.519261048,0.481695925,12.42497482,0.328237067,-0.024657619,Electric
山洋電気,2000,0.136752137,0.564102564,0.275920719,0.003158801,0.012933882,0.01144822,4.094554268,0.778892046,0.039306716,0.440012596,0.552863856,12.20691489,0.277540493,-0.115334593,Electric
山洋電気,2001,0.101123596,0.550561798,0.306317465,0.002969977,0.01268055,0.009695748,4.269578705,NA,0.032877626,0.651621707,0.545722618,11.53248588,0.271607202,0.032729998,Electric
山洋電気,2002,0.127659574,0.510638298,0.305917814,0.002650622,0.01075426,0.00866449,4.057259197,NA,0.029919941,0.713131101,0.463322749,12.71400199,0.325381913,0.011481262,Electric
山洋電気,2003,0.195121951,0.43902439,0.326715987,0.002581165,0.009823197,0.007900333,3.805722191,NA,0.026429972,0.609110948,0.453378228,11.85491968,0.271412438,0.010323392,Electric
山洋電気,2004,0.051948052,0.454545455,0.326580081,0.002905825,0.010184654,0.00889774,3.504909858,0.331880771,0.023018577,0.525558938,0.456106252,10.97649463,0.330737406,0.020606126,Electric
山洋電気,2005,0.266666667,0.6,0.310557826,0.00267012,0.008330285,0.00859782,3.1198165,0.539408821,0.017738992,0.528602918,0.42703438,9.696526508,0.406108687,0.068601816,Electric
山洋電気,2006,0.277777778,0.444444444,0.295738384,0.002272371,0.006409601,0.007683721,2.820666269,0.752361871,0.018968804,0.587173297,0.426177433,9.728473998,0.436917879,0.069462902000000007,Electric
山洋電気,2007,0.444444444,0.444444444,0.287068565,0.001931868,0.004836065,0.006729639,2.503310588,0.105483174,0.020456585,0.598194605,0.421916342,9.605571256,0.381496297,0.076821901,Electric
山洋電気,2008,0.142857143,0.485714286,0.294135985,0.002012452,0.004779628,0.006841909,2.375027797,NA,0.026266584,0.589059037,0.380979981,10.52821383,0.391683733,0.058946082,Electric
