Code,Year,Pref,Municip,LDP,JCP,Turnout,EldPop,Fstrength,LDPPR,JCPPR,LDPDif,JCPDif,Kaso,Kaso2,IncomePerCapita,LATperCapita,Fusion,Kaso.fusion,Kaso2.fusion,social_capital,kuname,LDP_mean,Turnout_mean,LDP_relative,Turnout_relative
01103,2009,北海道,札幌市東区,0.3134458190655032,0.09828233734673589,0.664461702898717,19.294,0.7,NA,NA,NA,NA,Normal,Normal,3095.7,397.5967296275887,1,Normal,Normal-Merged,NA,Hokkaido2,0.3082213904219628,0.6697703635044918,1.016950246822221,0.992073909364998
01103,2012,北海道,札幌市東区,0.3599620308189101,0.12859842268215005,0.5170945856059598,19.294,0.69,0.23025439764524494,0.09737017310252996,0.12970763317366515,0.031228249579620088,Normal,Normal,2982.6,397.5967296275887,1,Normal,Normal-Merged,NA,Hokkaido2,0.3502066686161059,0.5250558409116766,1.0278560149678302,0.9848373169377693
01103,2014,北海道,札幌市東区,0.39589426426482366,0.17079599858422906,0.478333704611272,23.461,0.7,0.2712474909950782,0.16207026130312446,0.12464677326974544,0.008725737281104595,Normal,Normal,3021.9,388.4291975930847,1,Normal,Normal-Merged,NA,Hokkaido2,0.38889427762501183,0.48612177162785275,1.017999716227662,0.9839791849056643
01103,2017,北海道,札幌市東区,0.4231237221776163,0.21368087343039954,0.5382535085765204,23.461,0.73,0.27450133628837753,0.11432598917932338,0.14862238588923876,0.09935488425107616,Normal,Normal,3097.9,388.4291975930847,1,Normal,Normal-Merged,NA,Hokkaido2,0.43123288643951446,0.5501311266771391,0.9811953946071885,0.9784094781686667
01103,2021,北海道,札幌市東区,0.38872836224294743,NA,0.5126876250643839,26.4448625403164,0.28,NA,NA,NA,NA,Normal,Normal,3087.259673,383.3546286631572,1,Normal,Normal-Merged,NA,Hokkaido2,0.38872836224294743,0.5126876250643839,1,1
01104,2009,北海道,札幌市白石区,0.36868240909925426,NA,0.6507575283468644,19.004,0.7,NA,NA,NA,NA,Normal,Normal,3095.7,498.06504486950394,1,Normal,Normal-Merged,NA,Hokkaido3,0.36721621127677334,0.6767326781226763,1.0039927371871278,0.9616168235766749
01104,2012,北海道,札幌市白石区,0.34796231075332756,0.0994488405067923,0.49753938407796594,19.004,0.69,0.2152748825312405,0.08565923355155668,0.13268742822208707,0.013789606955235623,Normal,Normal,2982.6,498.06504486950394,1,Normal,Normal-Merged,NA,Hokkaido3,0.3676145161848799,0.5309817107774752,0.9465412692743915,0.9370179310874148
01104,2014,北海道,札幌市白石区,0.3802805299945871,0.14545433150549528,0.4687472420792516,22.845,0.7,0.2538344537717557,0.1466903526188071,0.12644607622283144,-0.001236021113311836,Normal,Normal,3021.9,485.4104702649057,1,Normal,Normal-Merged,NA,Hokkaido3,0.3928203061233655,0.509821604259557,0.9680775766086791,0.9194338532593964
01104,2017,北海道,札幌市白石区,0.4509721315273945,NA,0.523707086753155,22.845,0.73,0.26902868060891777,0.09940603518099313,0.18194345091847675,NA,Normal,Normal,3097.9,485.4104702649057,1,Normal,Normal-Merged,NA,Hokkaido3,0.45410549635796027,0.5646796068668358,0.9930999187288061,0.9274411195031114
01104,2021,北海道,札幌市白石区,0.4410101179378679,NA,0.524216618074201,25.0706065348051,0.28,NA,NA,NA,NA,Normal,Normal,3087.259673,480.2524039936743,1,Normal,Normal-Merged,NA,Hokkaido3,0.4461105247677827,0.5716580547533898,0.9885669435112078,0.9170108139215237
01105,2009,北海道,札幌市豊平区,0.3771536618363788,NA,0.6685701519700528,20.146,0.7,NA,NA,NA,NA,Normal,Normal,3095.7,479.61166897670165,1,Normal,Normal-Merged,NA,Hokkaido3,0.36721621127677334,0.6767326781226763,1.0270615791308721,0.9879383301316744
01105,2012,北海道,札幌市豊平区,0.3889654327791556,0.0723288733759938,0.5339003830582543,20.146,0.69,0.24778912765077796,0.06566568181589004,0.14117630512837762,0.006663191560103754,Normal,Normal,2982.6,479.61166897670165,1,Normal,Normal-Merged,NA,Hokkaido3,0.3676145161848799,0.5309817107774752,1.0580796341119945,1.0054967472919274
01105,2014,北海道,札幌市豊平区,0.4125002598590525,0.11685341870569403,0.5069022930365874,23.534,0.7,0.2867823243282155,0.12457708168365196,0.125717935530837,-0.007723662977957929,Normal,Normal,3021.9,465.279384592869,1,Normal,Normal-Merged,NA,Hokkaido3,0.3928203061233655,0.509821604259557,1.0500991252970169,0.9942738573677954
01105,2017,北海道,札幌市豊平区,0.4688596818758868,NA,0.5644495026133873,23.534,0.73,0.29446133996866647,0.0808957699751175,0.1743983419072203,NA,Normal,Normal,3097.9,465.279384592869,1,Normal,Normal-Merged,NA,Hokkaido3,0.45410549635796027,0.5646796068668358,1.032490656105814,0.999592504757299
01105,2021,北海道,札幌市豊平区,0.4523380059880788,NA,0.571595298156735,25.5455919757046,0.28,NA,NA,NA,NA,Normal,Normal,3087.259673,451.55424371277155,1,Normal,Normal-Merged,NA,Hokkaido3,0.4461105247677827,0.5716580547533898,1.013959503025708,0.9998902200430259
01106,2009,北海道,札幌市南区,0.3982173913043478,0.07116304347826087,0.7279517652830308,25.663,0.7,NA,NA,NA,NA,Normal,Normal,3095.7,695.1863660901593,1,Normal,Normal-Merged,NA,Hokkaido1,0.37112434747696776,0.6807896231627796,1.0730026041448586,1.0692756477414382
01106,2012,北海道,札幌市南区,0.3294720305990028,0.06495457960521822,0.5792359671472204,25.663,0.69,0.2718487394957983,0.0639333152615885,0.05762329110320452,0.0010212643436297159,Normal,Normal,2982.6,695.1863660901593,1,Normal,Normal-Merged,NA,Hokkaido1,0.3123938736460983,0.5562250795696264,1.0546686679657868,1.041369741176357
01106,2014,北海道,札幌市南区,0.4124179563477939,0.114540769110298,0.5704898592395851,31.769,0.7,0.30948023426061494,0.12255039981979952,0.10293772208717894,-0.00800963070950153,Normal,Normal,3021.9,720.548679084921,1,Normal,Normal-Merged,NA,Hokkaido1,0.3970637019728175,0.5273228944601511,1.0386694988705554,1.0818605928794847
01106,2017,北海道,札幌市南区,0.48218539961402807,NA,0.6102731548039669,31.769,0.73,0.30637658624006747,0.08250424973974461,0.1758088133739606,NA,Normal,Normal,3097.9,720.548679084921,1,Normal,Normal-Merged,NA,Hokkaido1,0.45218389948487114,0.5276132213797051,1.066348006117278,1.1566676688050133
01106,2021,北海道,札幌市南区,0.4328807174383627,NA,0.6132508102889456,35.5345096964805,0.28,NA,NA,NA,NA,Normal,Normal,3087.259673,749.2746783328546,1,Normal,Normal-Merged,NA,Hokkaido1,0.39341250273403755,0.2315002957299472,1.1003227259683896,2.6490281939178297
01107,2009,北海道,札幌市西区,0.3487002888247056,0.08005363887390103,0.696818568853601,21.445,0.7,NA,NA,NA,NA,Normal,Normal,3095.7,481.6302117606957,1,Normal,Normal-Merged,NA,Hokkaido1,0.37112434747696776,0.6807896231627796,0.9395780449202303,1.023544638674654
01107,2012,北海道,札幌市西区,0.29310601474659864,0.07611467812521708,0.5571596023487521,21.445,0.69,0.23110542376218132,0.07273353676542967,0.06200059098441732,0.0033811413597874124,Normal,Normal,2982.6,481.6302117606957,1,Normal,Normal-Merged,NA,Hokkaido1,0.3123938736460983,0.5562250795696264,0.9382578836313855,1.0016801162217437
